layer,r_tot,r_mean,r_std,lang,r_transf,r_random
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,vi,0.013557997320703386,-0.08533991781597237
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,ta,0.11659166211309605,-0.0320797989221628
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,lt,0.11612339816696865,0.050641364462532416
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,tr,0.15337111107369675,-0.04960988276909881
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,nl,0.15418076696123909,-0.0959956541502496
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,no,0.006176778606163537,0.1071936051189315
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,fa,0.11191551389349214,0.09522262364685746
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,fr,0.10121671569843665,-0.007288796637709915
8,0.5610567860254935,0.5684022889415457,0.08837838333634662,ro,0.17266799959324314,-0.07513437785922489
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,es,0.09210312098428121,-0.1363596426712652
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,mr,0.06959224079845142,0.0706373344033885
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,af,0.08136369095519075,0.04363412163737417
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,vi,0.009302878001606313,-0.018311007603192708
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,ta,0.09179511021002575,0.08912358725337431
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,lt,0.10066848494750219,0.03076210820061601
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,tr,0.14326354143355963,-0.03037429191437915
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,nl,0.21120572257096068,-0.09825699819453104
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,no,-0.016473893464635125,0.10990715551535336
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,fa,0.09319742471938494,0.07028411346365321
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,fr,0.17232075601620037,-0.05783210875734713
